customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_street,customer_city,customer_state,customer_postal_code,customer_country,customer_registration_date,order_id,order_date,order_status,order_currency,order_subtotal,tax_amount,shipping_cost,discount_amount,order_total,order_item_id,product_id,sku,product_name,category_name,product_weight_kg,unit_price,quantity,line_discount,line_total,supplier_id,supplier_name,supplier_country,supplier_rating,supplier_price,supplier_lead_time_days,warehouse_id,warehouse_name,warehouse_city,warehouse_state,warehouse_country,warehouse_capacity,inventory_quantity_available,inventory_quantity_reserved,reorder_level,payment_id,payment_method,payment_status,payment_transaction_reference,payment_date,shipment_id,tracking_number,logistics_provider_id,logistics_provider_name,shipment_status,dispatch_date,expected_delivery_date,actual_delivery_date,tracking_location,tracking_event_time,return_id,return_status,return_reason,return_quantity,return_item_condition,refund_amount,price_country,dynamic_price,price_effective_from,inventory_transaction_type,inventory_transaction_quantity,inventory_transaction_date
CUST00950,Sophia,Smith,sophia.smith950@example.com,449329753974,352 Central Avenue,Manchester,England,M11AE,UK,2026-01-24,ORD000344,2024-06-30 03:22:00,DELIVERED,GBP,4688.7,562.64,3.35,0.0,5254.69,ITEM0000830,PROD00054,SKU-000054,Vacuum Cleaner 2,Home Appliances,11.17,701.44,5,526.08,2981.12,SUP002,Global Gadgets Ltd,USA,4.4,561.02,12,WH001,North India Fulfilment Center,Delhi,Delhi,India,50000,122,15,20,PAY000344,BANK_TRANSFER,PENDING,TXN-3594691148,2024-06-30 04:23:00,SHP000344,TRK998190197888,LOG004,Delhivery,DELIVERED,2024-07-02 03:22:00,2024-07-10 03:22:00,2024-07-09 03:22:00,Transit Center,2024-07-02 17:22:00,,,,,,,UK,707.18,2024-06-30,TRANSFER_IN,80,2024-07-01 07:22:00
CUST00386,Emma,Kapoor,emma.kapoor386@example.com,9718405696743,596 Main Street,Munich,Bavaria,80331,Germany,2023-07-10,ORD000345,2024-05-29 05:53:00,DELIVERED,EUR,3706.35,667.14,19.69,0.0,4393.18,ITEM0000831,PROD00037,SKU-000037,Running Shoes 1,Fashion,7.51,428.56,2,0.0,857.12,SUP006,HomeEase Appliances,Germany,4.3,258.48,17,WH005,UAE Regional Warehouse,Dubai,Dubai,UAE,35000,42,24,50,PAY000345,BANK_TRANSFER,SUCCESS,TXN-6877517651,2024-05-29 07:10:00,SHP000345,TRK597044084437,LOG001,DHL,DELIVERED,2024-05-30 05:53:00,2024-06-02 05:53:00,2024-06-01 05:53:00,Transit Center,2024-05-30 15:53:00,,,,,,,Germany,421.9,2024-05-29,TRANSFER_OUT,-2,2024-06-01 01:53:00
CUST00386,Emma,Kapoor,emma.kapoor386@example.com,9718405696743,596 Main Street,Munich,Bavaria,80331,Germany,2023-07-10,ORD000345,2024-05-29 05:53:00,DELIVERED,EUR,3706.35,667.14,19.69,0.0,4393.18,ITEM0000832,PROD00037,SKU-000037,Running Shoes 1,Fashion,7.51,444.06,4,88.81,1687.43,SUP006,HomeEase Appliances,Germany,4.3,258.48,20,WH005,UAE Regional Warehouse,Dubai,Dubai,UAE,35000,428,15,50,PAY000345,BANK_TRANSFER,SUCCESS,TXN-6877517651,2024-05-29 07:10:00,SHP000345,TRK597044084437,LOG001,DHL,DELIVERED,2024-05-30 05:53:00,2024-06-02 05:53:00,2024-06-01 05:53:00,Munich,2024-06-02 05:53:00,,,,,,,Germany,427.41,2024-05-29,SALE,-4,2024-05-29 20:53:00
CUST00386,Emma,Kapoor,emma.kapoor386@example.com,9718405696743,596 Main Street,Munich,Bavaria,80331,Germany,2023-07-10,ORD000345,2024-05-29 05:53:00,DELIVERED,EUR,3706.35,667.14,19.69,0.0,4393.18,ITEM0000833,PROD00046,SKU-000046,Mixer Grinder 2,Home Appliances,9.63,232.36,5,0.0,1161.8,SUP004,Urban Fashion Co,UK,4.2,137.72,12,WH005,UAE Regional Warehouse,Dubai,Dubai,UAE,35000,471,5,50,PAY000345,BANK_TRANSFER,SUCCESS,TXN-6877517651,2024-05-29 07:10:00,SHP000345,TRK597044084437,LOG001,DHL,DELIVERED,2024-05-30 05:53:00,2024-06-02 05:53:00,2024-06-01 05:53:00,Transit Center,2024-06-02 05:53:00,,,,,,,Germany,222.75,2024-05-29,TRANSFER_OUT,-5,2024-05-31 11:53:00
CUST00057,Vivaan,Taylor,vivaan.taylor57@example.com,9717007263971,533 Central Avenue,Los Angeles,California,90001,USA,2024-02-08,ORD000346,2025-02-20 21:04:00,DELIVERED,USD,2413.88,434.5,7.77,0.0,2856.15,ITEM0000834,PROD00081,SKU-000081,Python Programming 1,Books,10.84,603.47,4,0.0,2413.88,SUP008,Desert Trading LLC,UAE,4.1,369.82,18,WH002,Punjab Distribution Center,Chandigarh,Chandigarh,India,25000,69,9,20,PAY000346,UPI,SUCCESS,TXN-2056160289,2025-02-20 22:31:00,SHP000346,TRK789249739255,LOG004,Delhivery,DELAYED,2025-02-23 21:04:00,2025-02-25 21:04:00,2025-02-27 21:04:00,Regional Hub,2025-02-27 09:04:00,,,,,,,USA,596.14,2025-02-20,TRANSFER_OUT,-4,2025-02-21 12:04:00
CUST00525,Emma,Patel,emma.patel525@example.com,17488904732,411 King Street,Singapore,Singapore,018956,Singapore,2025-07-23,ORD000347,2025-01-11 13:14:00,CANCELLED,SGD,246.12,12.31,17.4,7.38,268.45,ITEM0000835,PROD00044,SKU-000044,Backpack 4,Fashion,4.72,57.91,5,43.43,246.12,SUP004,Urban Fashion Co,UK,4.2,32.72,18,WH001,North India Fulfilment Center,Delhi,Delhi,India,50000,464,9,20,PAY000347,CARD,FAILED,TXN-2338178859,2025-01-11 13:17:00,SHP000347,TRK924371554791,LOG001,DHL,CREATED,2025-01-12 13:14:00,2025-01-17 13:14:00,,Transit Center,2025-01-14 15:14:00,,,,,,,Singapore,58.49,2025-01-11,SALE,-5,2025-01-12 15:14:00
CUST00628,Mia,Verma,mia.verma628@example.com,498263801968,349 Main Street,Dubai,Dubai,00000,UAE,2025-11-17,ORD000348,2024-08-01 04:30:00,DELIVERED,AED,23275.13,2793.02,47.74,1163.76,24952.13,ITEM0000836,PROD00006,SKU-000006,Laptop 2,Electronics,7.32,2798.31,1,0.0,2798.31,SUP002,Global Gadgets Ltd,USA,4.4,1667.9,20,WH006,UK Distribution Center,London,England,UK,40000,417,24,30,PAY000348,CARD,PENDING,TXN-8228478353,2024-08-01 05:23:00,SHP000348,TRK477894551562,LOG005,UPS,DELIVERED,2024-08-02 04:30:00,2024-08-08 04:30:00,2024-08-08 04:30:00,Transit Center,2024-08-03 02:30:00,,,,,,,UAE,2801.47,2024-08-01,PURCHASE,90,2024-08-03 10:30:00
CUST00628,Mia,Verma,mia.verma628@example.com,498263801968,349 Main Street,Dubai,Dubai,00000,UAE,2025-11-17,ORD000348,2024-08-01 04:30:00,DELIVERED,AED,23275.13,2793.02,47.74,1163.76,24952.13,ITEM0000837,PROD00024,SKU-000024,Headphones 4,Electronics,6.77,2672.81,4,0.0,10691.24,SUP007,BookSource International,USA,4.7,1953.98,20,WH006,UK Distribution Center,London,England,UK,40000,446,23,10,PAY000348,CARD,PENDING,TXN-8228478353,2024-08-01 05:23:00,SHP000348,TRK477894551562,LOG005,UPS,DELIVERED,2024-08-02 04:30:00,2024-08-08 04:30:00,2024-08-08 04:30:00,Regional Hub,2024-08-06 00:30:00,,,,,,,UAE,2583.19,2024-08-01,PURCHASE,63,2024-08-02 03:30:00
CUST00628,Mia,Verma,mia.verma628@example.com,498263801968,349 Main Street,Dubai,Dubai,00000,UAE,2025-11-17,ORD000348,2024-08-01 04:30:00,DELIVERED,AED,23275.13,2793.02,47.74,1163.76,24952.13,ITEM0000838,PROD00041,SKU-000041,Backpack 1,Fashion,6.61,4892.79,2,0.0,9785.58,SUP006,HomeEase Appliances,Germany,4.3,3239.07,5,WH006,UK Distribution Center,London,England,UK,40000,250,23,50,PAY000348,CARD,PENDING,TXN-8228478353,2024-08-01 05:23:00,SHP000348,TRK477894551562,LOG005,UPS,DELIVERED,2024-08-02 04:30:00,2024-08-08 04:30:00,2024-08-08 04:30:00,London,2024-08-03 21:30:00,,,,,,,UAE,4828.01,2024-08-01,TRANSFER_IN,97,2024-08-03 05:30:00
CUST00417,Emma,Verma,emma.verma417@example.com,499891911919,924 Main Street,Mohali,Punjab,160055,India,2024-01-03,ORD000349,2024-05-21 10:00:00,RETURNED,INR,508508.12,61020.97,3779.44,25425.41,547883.12,ITEM0000839,PROD00017,SKU-000017,Smartwatch 1,Electronics,6.25,109259.87,4,0.0,437039.48,SUP008,Desert Trading LLC,UAE,4.1,80845.32,16,WH006,UK Distribution Center,London,England,UK,40000,305,14,30,PAY000349,COD,PENDING,TXN-6699383130,2024-05-21 11:09:00,SHP000349,TRK998262321678,LOG001,DHL,DELAYED,2024-05-21 10:00:00,2024-05-29 10:00:00,2024-05-31 10:00:00,Mohali,2024-05-23 11:00:00,RET000055,APPROVED,Size issue,3.0,GOOD,0.0,India,111696.8,2024-05-21,SALE,-4,2024-05-23 18:00:00
CUST00417,Emma,Verma,emma.verma417@example.com,499891911919,924 Main Street,Mohali,Punjab,160055,India,2024-01-03,ORD000349,2024-05-21 10:00:00,RETURNED,INR,508508.12,61020.97,3779.44,25425.41,547883.12,ITEM0000840,PROD00010,SKU-000010,Wireless Mouse 2,Electronics,0.59,15881.92,5,7940.96,71468.64,SUP003,Prime Electronics,Singapore,4.8,13284.15,18,WH006,UK Distribution Center,London,England,UK,40000,444,23,10,PAY000349,COD,PENDING,TXN-6699383130,2024-05-21 11:09:00,SHP000349,TRK998262321678,LOG001,DHL,DELAYED,2024-05-21 10:00:00,2024-05-29 10:00:00,2024-05-31 10:00:00,Regional Hub,2024-05-25 05:00:00,RET000056,RECEIVED,Defective product,5.0,UNOPENED,0.0,India,15272.4,2024-05-21,PURCHASE,19,2024-05-22 11:00:00
CUST00672,James,Monga,james.monga672@example.com,449140593461,381 King Street,Dubai,Dubai,00000,UAE,2023-03-06,ORD000350,2024-02-23 14:01:00,SHIPPED,AED,19454.77,3501.86,124.03,583.64,22497.02,ITEM0000841,PROD00009,SKU-000009,Wireless Mouse 1,Electronics,8.09,2094.45,4,837.78,7540.02,SUP007,BookSource International,USA,4.7,1683.91,10,WH003,West India Fulfilment Center,Mumbai,Maharashtra,India,60000,6,3,20,PAY000350,CARD,SUCCESS,TXN-2043743521,2024-02-23 14:58:00,SHP000350,TRK866941083112,LOG006,Amazon Logistics,IN_TRANSIT,2024-02-25 14:01:00,2024-02-29 14:01:00,,Dubai,2024-02-27 17:01:00,,,,,,,UAE,2095.16,2024-02-23,TRANSFER_OUT,-4,2024-02-24 18:01:00
CUST00672,James,Monga,james.monga672@example.com,449140593461,381 King Street,Dubai,Dubai,00000,UAE,2023-03-06,ORD000350,2024-02-23 14:01:00,SHIPPED,AED,19454.77,3501.86,124.03,583.64,22497.02,ITEM0000842,PROD00086,SKU-000086,Machine Learning 2,Books,6.0,2382.95,5,0.0,11914.75,SUP003,Prime Electronics,Singapore,4.8,1568.01,19,WH003,West India Fulfilment Center,Mumbai,Maharashtra,India,60000,57,4,20,PAY000350,CARD,SUCCESS,TXN-2043743521,2024-02-23 14:58:00,SHP000350,TRK866941083112,LOG006,Amazon Logistics,IN_TRANSIT,2024-02-25 14:01:00,2024-02-29 14:01:00,,Dubai,2024-02-26 18:01:00,,,,,,,UAE,2458.51,2024-02-23,PURCHASE,4,2024-02-23 20:01:00
CUST00771,Sophia,Mehta,sophia.mehta771@example.com,658978338959,914 Central Avenue,Mumbai,Maharashtra,400001,India,2024-11-17,ORD000351,2024-08-05 13:54:00,DELIVERED,INR,1553862.79,77693.14,1128.55,0.0,1632684.48,ITEM0000843,PROD00082,SKU-000082,Python Programming 2,Books,5.87,101581.82,5,50790.91,457118.19,SUP005,FitPro Manufacturing,India,4.5,60970.14,14,WH002,Punjab Distribution Center,Chandigarh,Chandigarh,India,25000,448,38,20,PAY000351,CARD,SUCCESS,TXN-7894504944,2024-08-05 14:58:00,SHP000351,TRK517500222349,LOG006,Amazon Logistics,DELIVERED,2024-08-05 13:54:00,2024-08-13 13:54:00,2024-08-14 13:54:00,Regional Hub,2024-08-06 00:54:00,,,,,,,India,100043.58,2024-08-05,SALE,-5,2024-08-08 12:54:00
CUST00771,Sophia,Mehta,sophia.mehta771@example.com,658978338959,914 Central Avenue,Mumbai,Maharashtra,400001,India,2024-11-17,ORD000351,2024-08-05 13:54:00,DELIVERED,INR,1553862.79,77693.14,1128.55,0.0,1632684.48,ITEM0000844,PROD00054,SKU-000054,Vacuum Cleaner 2,Home Appliances,11.17,85560.16,5,0.0,427800.8,SUP005,FitPro Manufacturing,India,4.5,58942.45,12,WH002,Punjab Distribution Center,Chandigarh,Chandigarh,India,25000,58,12,20,PAY000351,CARD,SUCCESS,TXN-7894504944,2024-08-05 14:58:00,SHP000351,TRK517500222349,LOG006,Amazon Logistics,DELIVERED,2024-08-05 13:54:00,2024-08-13 13:54:00,2024-08-14 13:54:00,Mumbai,2024-08-08 09:54:00,,,,,,,India,87161.02,2024-08-05,TRANSFER_IN,80,2024-08-07 12:54:00
CUST00771,Sophia,Mehta,sophia.mehta771@example.com,658978338959,914 Central Avenue,Mumbai,Maharashtra,400001,India,2024-11-17,ORD000351,2024-08-05 13:54:00,DELIVERED,INR,1553862.79,77693.14,1128.55,0.0,1632684.48,ITEM0000845,PROD00012,SKU-000012,Wireless Mouse 4,Electronics,1.17,38967.9,3,0.0,116903.7,SUP004,Urban Fashion Co,UK,4.2,28532.08,5,WH002,Punjab Distribution Center,Chandigarh,Chandigarh,India,25000,39,6,30,PAY000351,CARD,SUCCESS,TXN-7894504944,2024-08-05 14:58:00,SHP000351,TRK517500222349,LOG006,Amazon Logistics,DELIVERED,2024-08-05 13:54:00,2024-08-13 13:54:00,2024-08-14 13:54:00,Regional Hub,2024-08-08 08:54:00,,,,,,,India,39491.26,2024-08-05,TRANSFER_IN,51,2024-08-06 03:54:00
CUST00771,Sophia,Mehta,sophia.mehta771@example.com,658978338959,914 Central Avenue,Mumbai,Maharashtra,400001,India,2024-11-17,ORD000351,2024-08-05 13:54:00,DELIVERED,INR,1553862.79,77693.14,1128.55,0.0,1632684.48,ITEM0000846,PROD00068,SKU-000068,Football 4,Sports,1.03,110408.02,5,0.0,552040.1,SUP001,NovaTech Supplies,India,4.6,60881.33,17,WH002,Punjab Distribution Center,Chandigarh,Chandigarh,India,25000,487,33,10,PAY000351,CARD,SUCCESS,TXN-7894504944,2024-08-05 14:58:00,SHP000351,TRK517500222349,LOG006,Amazon Logistics,DELIVERED,2024-08-05 13:54:00,2024-08-13 13:54:00,2024-08-14 13:54:00,Regional Hub,2024-08-08 01:54:00,,,,,,,India,112016.95,2024-08-05,TRANSFER_IN,33,2024-08-05 21:54:00
CUST00328,Liam,Verma,liam.verma328@example.com,448743874444,471 Central Avenue,Manchester,England,M11AE,UK,2024-05-13,ORD000352,2024-12-26 16:03:00,SHIPPED,GBP,892.04,107.04,3.69,26.76,976.01,ITEM0000847,PROD00012,SKU-000012,Wireless Mouse 4,Electronics,1.17,446.02,2,0.0,892.04,SUP001,NovaTech Supplies,India,4.6,271.57,14,WH008,US West Warehouse,Los Angeles,California,USA,70000,207,38,20,PAY000352,CARD,PENDING,TXN-6659741062,2024-12-26 16:40:00,SHP000352,TRK597424393667,LOG001,DHL,IN_TRANSIT,2024-12-28 16:03:00,2024-12-30 16:03:00,,Transit Center,2025-01-02 00:03:00,,,,,,,UK,446.73,2024-12-26,TRANSFER_OUT,-2,2024-12-27 05:03:00
CUST00530,James,Smith,james.smith530@example.com,499955975343,718 Central Avenue,Singapore,Singapore,018956,Singapore,2023-07-15,ORD000353,2025-03-08 03:05:00,DELIVERED,SGD,9378.04,468.9,10.56,468.9,9388.6,ITEM0000848,PROD00042,SKU-000042,Backpack 2,Fashion,3.14,1353.72,3,609.17,3451.99,SUP001,NovaTech Supplies,India,4.6,696.89,14,WH004,South India Fulfilment Center,Bengaluru,Karnataka,India,50000,106,23,20,PAY000353,BANK_TRANSFER,PENDING,TXN-3239036316,2025-03-08 04:30:00,SHP000353,TRK170496833915,LOG002,FedEx,DELIVERED,2025-03-11 03:05:00,2025-03-19 03:05:00,2025-03-18 03:05:00,Transit Center,2025-03-14 08:05:00,,,,,,,Singapore,1310.23,2025-03-08,TRANSFER_IN,46,2025-03-11 00:05:00
CUST00530,James,Smith,james.smith530@example.com,499955975343,718 Central Avenue,Singapore,Singapore,018956,Singapore,2023-07-15,ORD000353,2025-03-08 03:05:00,DELIVERED,SGD,9378.04,468.9,10.56,468.9,9388.6,ITEM0000849,PROD00045,SKU-000045,Mixer Grinder 1,Home Appliances,11.46,814.16,3,0.0,2442.48,SUP007,BookSource International,USA,4.7,581.41,9,WH004,South India Fulfilment Center,Bengaluru,Karnataka,India,50000,279,23,20,PAY000353,BANK_TRANSFER,PENDING,TXN-3239036316,2025-03-08 04:30:00,SHP000353,TRK170496833915,LOG002,FedEx,DELIVERED,2025-03-11 03:05:00,2025-03-19 03:05:00,2025-03-18 03:05:00,Regional Hub,2025-03-12 21:05:00,,,,,,,Singapore,819.06,2025-03-08,TRANSFER_IN,31,2025-03-09 10:05:00
CUST00530,James,Smith,james.smith530@example.com,499955975343,718 Central Avenue,Singapore,Singapore,018956,Singapore,2023-07-15,ORD000353,2025-03-08 03:05:00,DELIVERED,SGD,9378.04,468.9,10.56,468.9,9388.6,ITEM0000850,PROD00076,SKU-000076,Dumbbells 4,Sports,9.81,264.77,3,79.43,714.88,SUP003,Prime Electronics,Singapore,4.8,169.26,13,WH004,South India Fulfilment Center,Bengaluru,Karnataka,India,50000,337,9,10,PAY000353,BANK_TRANSFER,PENDING,TXN-3239036316,2025-03-08 04:30:00,SHP000353,TRK170496833915,LOG002,FedEx,DELIVERED,2025-03-11 03:05:00,2025-03-19 03:05:00,2025-03-18 03:05:00,Bengaluru,2025-03-12 02:05:00,,,,,,,Singapore,253.38,2025-03-08,TRANSFER_OUT,-3,2025-03-10 16:05:00
CUST00530,James,Smith,james.smith530@example.com,499955975343,718 Central Avenue,Singapore,Singapore,018956,Singapore,2023-07-15,ORD000353,2025-03-08 03:05:00,DELIVERED,SGD,9378.04,468.9,10.56,468.9,9388.6,ITEM0000851,PROD00006,SKU-000006,Laptop 2,Electronics,7.32,971.47,3,145.72,2768.69,SUP002,Global Gadgets Ltd,USA,4.4,608.99,18,WH004,South India Fulfilment Center,Bengaluru,Karnataka,India,50000,475,27,50,PAY000353,BANK_TRANSFER,PENDING,TXN-3239036316,2025-03-08 04:30:00,SHP000353,TRK170496833915,LOG002,FedEx,DELIVERED,2025-03-11 03:05:00,2025-03-19 03:05:00,2025-03-18 03:05:00,Regional Hub,2025-03-12 19:05:00,RET000057,APPROVED,Damaged item,1.0,DAMAGED,0.0,Singapore,953.98,2025-03-08,ADJUSTMENT,63,2025-03-09 05:05:00
CUST00437,Meera,Gupta,meera.gupta437@example.com,9717638367047,36 Central Avenue,New York,New York,10001,USA,2026-06-22,ORD000354,2024-04-19 07:00:00,DELIVERED,USD,7724.82,926.98,35.49,386.24,8301.05,ITEM0000852,PROD00062,SKU-000062,Cricket Bat 2,Sports,9.25,539.79,4,0.0,2159.16,SUP008,Desert Trading LLC,UAE,4.1,375.79,14,WH001,North India Fulfilment Center,Delhi,Delhi,India,50000,61,32,30,PAY000354,UPI,SUCCESS,TXN-3026800941,2024-04-19 08:54:00,SHP000354,TRK939480048275,LOG006,Amazon Logistics,DELIVERED,2024-04-20 07:00:00,2024-04-26 07:00:00,2024-04-26 07:00:00,Transit Center,2024-04-24 11:00:00,,,,,,,USA,531.69,2024-04-19,PURCHASE,41,2024-04-19 23:00:00
CUST00437,Meera,Gupta,meera.gupta437@example.com,9717638367047,36 Central Avenue,New York,New York,10001,USA,2026-06-22,ORD000354,2024-04-19 07:00:00,DELIVERED,USD,7724.82,926.98,35.49,386.24,8301.05,ITEM0000853,PROD00062,SKU-000062,Cricket Bat 2,Sports,9.25,485.8,2,145.74,825.86,SUP007,BookSource International,USA,4.7,375.79,11,WH001,North India Fulfilment Center,Delhi,Delhi,India,50000,31,0,50,PAY000354,UPI,SUCCESS,TXN-3026800941,2024-04-19 08:54:00,SHP000354,TRK939480048275,LOG006,Amazon Logistics,DELIVERED,2024-04-20 07:00:00,2024-04-26 07:00:00,2024-04-26 07:00:00,Delhi,2024-04-23 14:00:00,,,,,,,USA,483.63,2024-04-19,SALE,-2,2024-04-20 01:00:00
CUST00437,Meera,Gupta,meera.gupta437@example.com,9717638367047,36 Central Avenue,New York,New York,10001,USA,2026-06-22,ORD000354,2024-04-19 07:00:00,DELIVERED,USD,7724.82,926.98,35.49,386.24,8301.05,ITEM0000854,PROD00019,SKU-000019,Smartwatch 3,Electronics,6.71,699.38,2,69.94,1328.82,SUP005,FitPro Manufacturing,India,4.5,584.33,14,WH001,North India Fulfilment Center,Delhi,Delhi,India,50000,250,13,10,PAY000354,UPI,SUCCESS,TXN-3026800941,2024-04-19 08:54:00,SHP000354,TRK939480048275,LOG006,Amazon Logistics,DELIVERED,2024-04-20 07:00:00,2024-04-26 07:00:00,2024-04-26 07:00:00,New York,2024-04-21 09:00:00,,,,,,,USA,707.03,2024-04-19,TRANSFER_IN,95,2024-04-21 20:00:00
CUST00437,Meera,Gupta,meera.gupta437@example.com,9717638367047,36 Central Avenue,New York,New York,10001,USA,2026-06-22,ORD000354,2024-04-19 07:00:00,DELIVERED,USD,7724.82,926.98,35.49,386.24,8301.05,ITEM0000855,PROD00089,SKU-000089,Computer Networks 1,Books,10.87,1003.23,4,601.94,3410.98,SUP008,Desert Trading LLC,UAE,4.1,854.11,10,WH001,North India Fulfilment Center,Delhi,Delhi,India,50000,427,27,10,PAY000354,UPI,SUCCESS,TXN-3026800941,2024-04-19 08:54:00,SHP000354,TRK939480048275,LOG006,Amazon Logistics,DELIVERED,2024-04-20 07:00:00,2024-04-26 07:00:00,2024-04-26 07:00:00,Delhi,2024-04-20 11:00:00,,,,,,,USA,981.92,2024-04-19,ADJUSTMENT,75,2024-04-21 19:00:00
CUST00630,Ethan,Sharma,ethan.sharma630@example.com,9717499368558,265 Main Street,Abu Dhabi,Abu Dhabi,00000,UAE,2025-02-22,ORD000355,2025-01-10 04:10:00,CANCELLED,AED,20767.0,1038.35,92.47,0.0,21897.82,ITEM0000856,PROD00012,SKU-000012,Wireless Mouse 4,Electronics,1.17,1803.75,3,811.69,4599.56,SUP002,Global Gadgets Ltd,USA,4.4,1261.6,19,WH008,US West Warehouse,Los Angeles,California,USA,70000,360,0,50,PAY000355,UPI,PENDING,TXN-2565641348,2025-01-10 05:50:00,SHP000355,TRK300551597601,LOG005,UPS,CREATED,2025-01-11 04:10:00,2025-01-19 04:10:00,,Abu Dhabi,2025-01-14 19:10:00,,,,,,,UAE,1785.95,2025-01-10,SALE,-3,2025-01-12 02:10:00
CUST00630,Ethan,Sharma,ethan.sharma630@example.com,9717499368558,265 Main Street,Abu Dhabi,Abu Dhabi,00000,UAE,2025-02-22,ORD000355,2025-01-10 04:10:00,CANCELLED,AED,20767.0,1038.35,92.47,0.0,21897.82,ITEM0000857,PROD00089,SKU-000089,Computer Networks 1,Books,10.87,4190.23,4,1676.09,15084.83,SUP005,FitPro Manufacturing,India,4.5,3134.58,16,WH008,US West Warehouse,Los Angeles,California,USA,70000,25,24,10,PAY000355,UPI,PENDING,TXN-2565641348,2025-01-10 05:50:00,SHP000355,TRK300551597601,LOG005,UPS,CREATED,2025-01-11 04:10:00,2025-01-19 04:10:00,,Regional Hub,2025-01-14 10:10:00,,,,,,,UAE,4090.36,2025-01-10,TRANSFER_IN,64,2025-01-10 18:10:00
CUST00630,Ethan,Sharma,ethan.sharma630@example.com,9717499368558,265 Main Street,Abu Dhabi,Abu Dhabi,00000,UAE,2025-02-22,ORD000355,2025-01-10 04:10:00,CANCELLED,AED,20767.0,1038.35,92.47,0.0,21897.82,ITEM0000858,PROD00011,SKU-000011,Wireless Mouse 3,Electronics,5.96,1082.61,1,0.0,1082.61,SUP006,HomeEase Appliances,Germany,4.3,602.87,19,WH008,US West Warehouse,Los Angeles,California,USA,70000,22,2,50,PAY000355,UPI,PENDING,TXN-2565641348,2025-01-10 05:50:00,SHP000355,TRK300551597601,LOG005,UPS,CREATED,2025-01-11 04:10:00,2025-01-19 04:10:00,,Abu Dhabi,2025-01-12 10:10:00,,,,,,,UAE,1077.82,2025-01-10,PURCHASE,54,2025-01-10 05:10:00
CUST00327,Lucas,Mehta,lucas.mehta327@example.com,17824341906,635 Central Avenue,Delhi,Delhi,110001,India,2024-05-31,ORD000356,2024-10-22 16:32:00,DELIVERED,INR,701743.25,35087.16,358.4,35087.16,702101.65,ITEM0000859,PROD00050,SKU-000050,Air Fryer 2,Home Appliances,7.24,53868.74,5,26934.37,242409.33,SUP004,Urban Fashion Co,UK,4.2,30130.66,12,WH005,UAE Regional Warehouse,Dubai,Dubai,UAE,35000,436,18,20,PAY000356,BANK_TRANSFER,SUCCESS,TXN-3577508675,2024-10-22 16:46:00,SHP000356,TRK617126602277,LOG005,UPS,DELIVERED,2024-10-22 16:32:00,2024-10-30 16:32:00,2024-10-31 16:32:00,Dubai,2024-10-25 21:32:00,,,,,,,India,55430.45,2024-10-22,PURCHASE,3,2024-10-23 18:32:00
CUST00327,Lucas,Mehta,lucas.mehta327@example.com,17824341906,635 Central Avenue,Delhi,Delhi,110001,India,2024-05-31,ORD000356,2024-10-22 16:32:00,DELIVERED,INR,701743.25,35087.16,358.4,35087.16,702101.65,ITEM0000860,PROD00064,SKU-000064,Cricket Bat 4,Sports,0.64,97381.79,4,0.0,389527.16,SUP003,Prime Electronics,Singapore,4.8,74593.76,12,WH005,UAE Regional Warehouse,Dubai,Dubai,UAE,35000,398,33,20,PAY000356,BANK_TRANSFER,SUCCESS,TXN-3577508675,2024-10-22 16:46:00,SHP000356,TRK617126602277,LOG005,UPS,DELIVERED,2024-10-22 16:32:00,2024-10-30 16:32:00,2024-10-31 16:32:00,Regional Hub,2024-10-23 20:32:00,,,,,,,India,92747.27,2024-10-22,TRANSFER_IN,51,2024-10-25 12:32:00
CUST00327,Lucas,Mehta,lucas.mehta327@example.com,17824341906,635 Central Avenue,Delhi,Delhi,110001,India,2024-05-31,ORD000356,2024-10-22 16:32:00,DELIVERED,INR,701743.25,35087.16,358.4,35087.16,702101.65,ITEM0000861,PROD00076,SKU-000076,Dumbbells 4,Sports,9.81,18370.2,4,3674.04,69806.76,SUP003,Prime Electronics,Singapore,4.8,10483.73,17,WH005,UAE Regional Warehouse,Dubai,Dubai,UAE,35000,1,0,10,PAY000356,BANK_TRANSFER,SUCCESS,TXN-3577508675,2024-10-22 16:46:00,SHP000356,TRK617126602277,LOG005,UPS,DELIVERED,2024-10-22 16:32:00,2024-10-30 16:32:00,2024-10-31 16:32:00,Dubai,2024-10-24 21:32:00,,,,,,,India,18965.21,2024-10-22,PURCHASE,3,2024-10-25 13:32:00
CUST00978,Lucas,Verma,lucas.verma978@example.com,499852790873,849 Central Avenue,Mohali,Punjab,160055,India,2025-12-11,ORD000357,2024-07-26 23:03:00,DELIVERED,INR,374713.54,44965.62,267.55,0.0,419946.71,ITEM0000862,PROD00012,SKU-000012,Wireless Mouse 4,Electronics,1.17,45296.23,1,6794.43,38501.8,SUP001,NovaTech Supplies,India,4.6,28532.08,3,WH004,South India Fulfilment Center,Bengaluru,Karnataka,India,50000,26,16,20,PAY000357,UPI,SUCCESS,TXN-9154426785,2024-07-27 00:52:00,SHP000357,TRK884253609509,LOG004,Delhivery,DELIVERED,2024-07-27 23:03:00,2024-08-04 23:03:00,2024-08-03 23:03:00,Mohali,2024-07-28 07:03:00,,,,,,,India,45862.4,2024-07-26,SALE,-1,2024-07-29 21:03:00
